交易 #,種類,信號,日期/時間,價格 USDT,合約,獲利 USDT,獲利 %,累計獲利 USDT,累計獲利 %,最大交易獲利 USDT,最大交易獲利 %,最大交易虧損 USDT,最大交易虧損 %
337,多頭出場,Trailing Stop,2023-11-08 22:15,35974.5,1,76.36,0.21,-1499730.51,0.01,96.25,0.27,14.35,0.04
337,多頭進場,Long,2023-11-08 22:15,35869.4,1,76.36,0.21,-1499730.51,0.01,96.25,0.27,14.35,0.04
336,多頭出場,Trailing Stop,2023-11-07 18:45,35550.2,1,271.88,0.77,-1499806.87,0.02,290.90,0.82,21.20,0.06
336,多頭進場,Long,2023-11-07 18:45,35250.0,1,271.88,0.77,-1499806.87,0.02,290.90,0.82,21.20,0.06
335,多頭出場,Trailing Stop,2023-11-07 18:15,35465.8,1,137.49,0.39,-1500078.75,0.01,155.88,0.44,14.12,0.04
335,多頭進場,Long,2023-11-07 18:15,35300.0,1,137.49,0.39,-1500078.75,0.01,155.88,0.44,14.12,0.04
334,多頭出場,Close entry(s) order Long,2023-11-05 18:00,35083.9,1,-156.82,-0.45,-1500216.24,-0.01,11.31,0.03,161.59,0.46
334,多頭進場,Long,2023-11-05 17:15,35212.6,1,-156.82,-0.45,-1500216.24,-0.01,11.31,0.03,161.59,0.46
333,多頭出場,Trailing Stop,2023-11-04 22:45,35205.5,1,140.30,0.4,-1500059.43,0.01,156.49,0.45,74.71,0.21
333,多頭進場,Long,2023-11-04 22:45,35037.1,1,140.30,0.4,-1500059.43,0.01,156.49,0.45,74.71,0.21
332,多頭出場,Trailing Stop,2023-11-01 21:00,35727.1,1,204.11,0.57,-1500199.73,0.01,225.30,0.63,14.20,0.04
332,多頭進場,Long,2023-11-01 21:00,35494.5,1,204.11,0.57,-1500199.73,0.01,225.30,0.63,14.20,0.04
331,多頭出場,Trailing Stop,2023-11-01 13:00,34918.6,1,65.30,0.19,-1500403.84,0,82.47,0.24,95.13,0.27
331,多頭進場,Long,2023-11-01 13:00,34825.4,1,65.30,0.19,-1500403.84,0,82.47,0.24,95.13,0.27
330,空頭出場,Trailing Stop,2023-10-31 13:00,34267.2,1,21.87,0.06,-1500469.14,0,38.47,0.11,49.83,0.15
330,空頭進場,Short,2023-10-31 13:00,34316.5,1,21.87,0.06,-1500469.14,0,38.47,0.11,49.83,0.15
329,空頭出場,Trailing Stop,2023-10-30 17:15,34054.8,1,93.51,0.27,-1500491.01,0.01,111.93,0.33,112.17,0.33
329,空頭進場,Short,2023-10-30 17:15,34175.6,1,93.51,0.27,-1500491.01,0.01,111.93,0.33,112.17,0.33
328,空頭出場,Trailing Stop,2023-10-30 17:00,34133.2,1,236.29,0.69,-1500584.52,0.02,254.14,0.74,95.46,0.28
328,空頭進場,Short,2023-10-30 16:45,34396.9,1,236.29,0.69,-1500584.52,0.02,254.14,0.74,95.46,0.28
327,多頭出場,Trailing Stop,2023-10-30 14:15,34845.7,1,11.54,0.03,-1500820.81,0,29.78,0.09,13.92,0.04
327,多頭進場,Long,2023-10-30 14:15,34806.3,1,11.54,0.03,-1500820.81,0,29.78,0.09,13.92,0.04
326,多頭出場,Trailing Stop,2023-10-30 12:00,34684.5,1,28.98,0.08,-1500832.34,0,46.35,0.13,56.55,0.16
326,多頭進場,Long,2023-10-30 12:00,34627.8,1,28.98,0.08,-1500832.34,0,46.35,0.13,56.55,0.16
325,多頭出場,Close entry(s) order Long,2023-10-30 10:15,34474.2,1,-177.34,-0.51,-1500861.32,-0.01,3.65,0.01,164.95,0.48
325,多頭進場,Long,2023-10-30 09:45,34623.9,1,-177.34,-0.51,-1500861.32,-0.01,3.65,0.01,164.95,0.48
324,多頭出場,Trailing Stop,2023-10-29 18:15,34741.7,1,15.92,0.05,-1500683.98,0,33.22,0.1,44.18,0.13
324,多頭進場,Long,2023-10-29 18:15,34698.0,1,15.92,0.05,-1500683.98,0,33.22,0.1,44.18,0.13
323,多頭出場,Trailing Stop,2023-10-29 13:00,34550.3,1,82.00,0.24,-1500699.90,0.01,97.82,0.28,103.58,0.3
323,多頭進場,Long,2023-10-29 13:00,34440.7,1,82.00,0.24,-1500699.90,0.01,97.82,0.28,103.58,0.3
322,空頭出場,Trailing Stop,2023-10-28 14:00,33940.8,1,67.91,0.2,-1500781.91,0,84.49,0.25,50.21,0.15
322,空頭進場,Short,2023-10-28 14:00,34035.9,1,67.91,0.2,-1500781.91,0,84.49,0.25,50.21,0.15
321,多頭出場,Close entry(s) order Long,2023-10-24 08:15,33899.1,1,-918.88,-2.64,-1500849.82,-0.06,155.58,0.45,1021.42,2.93
321,多頭進場,Long,2023-10-24 03:30,34790.5,1,-918.88,-2.64,-1500849.82,-0.06,155.58,0.45,1021.42,2.93
320,多頭出場,Trailing Stop,2023-10-23 20:00,31370.9,1,189.39,0.61,-1499930.94,0.01,209.84,0.67,17.26,0.06
320,多頭進場,Long,2023-10-23 20:00,31156.5,1,189.39,0.61,-1499930.94,0.01,209.84,0.67,17.26,0.06
319,多頭出場,Trailing Stop,2023-10-23 17:45,31278.3,1,250.89,0.81,-1500120.33,0.02,268.50,0.87,59.60,0.19
319,多頭進場,Long,2023-10-23 17:45,31002.5,1,250.89,0.81,-1500120.33,0.02,268.50,0.87,59.60,0.19
318,多頭出場,Trailing Stop,2023-10-23 04:45,30813.8,1,301.28,0.99,-1500371.22,0.02,317.80,1.04,22.10,0.07
318,多頭進場,Long,2023-10-23 04:45,30488.0,1,301.28,0.99,-1500371.22,0.02,317.80,1.04,22.10,0.07
317,多頭出場,Trailing Stop,2023-10-23 02:30,30646.5,1,216.78,0.71,-1500672.50,0.01,232.54,0.76,162.46,0.53
317,多頭進場,Long,2023-10-23 02:30,30405.3,1,216.78,0.71,-1500672.50,0.01,232.54,0.76,162.46,0.53
316,多頭出場,Trailing Stop,2023-10-21 19:00,30371.6,1,214.90,0.71,-1500889.28,0.01,230.05,0.76,194.55,0.65
316,多頭進場,Long,2023-10-21 19:00,30132.5,1,214.90,0.71,-1500889.28,0.01,230.05,0.76,194.55,0.65
315,多頭出場,Trailing Stop,2023-10-20 04:30,29331.4,1,20.85,0.07,-1501104.18,0,36.59,0.12,11.71,0.04
315,多頭進場,Long,2023-10-20 04:30,29287.1,1,20.85,0.07,-1501104.18,0,36.59,0.12,11.71,0.04
314,多頭出場,Trailing Stop,2023-10-20 03:45,29197.4,1,277.56,0.96,-1501125.03,0.02,291.84,1.01,11.56,0.04
314,多頭進場,Long,2023-10-20 03:45,28896.6,1,277.56,0.96,-1501125.03,0.02,291.84,1.01,11.56,0.04
313,多頭出場,Trailing Stop,2023-10-16 14:30,30713.6,1,1219.13,4.14,-1501402.59,0.08,1237.81,4.2,11.79,0.04
313,多頭進場,Long,2023-10-16 14:30,29470.4,1,1219.13,4.14,-1501402.59,0.08,1237.81,4.2,11.79,0.04
312,多頭出場,Trailing Stop,2023-10-16 07:00,27963.8,1,38.05,0.14,-1502621.72,0,53.44,0.19,61.56,0.22
312,多頭進場,Long,2023-10-16 07:00,27903.4,1,38.05,0.14,-1502621.72,0,53.44,0.19,61.56,0.22
311,多頭出場,Trailing Stop,2023-10-15 18:30,27012.5,1,10.80,0.04,-1502659.77,0,22.61,0.08,10.79,0.04
311,多頭進場,Long,2023-10-15 18:30,26980.1,1,10.80,0.04,-1502659.77,0,22.61,0.08,10.79,0.04
310,空頭出場,Trailing Stop,2023-10-15 16:00,26839.7,1,-11.48,-0.04,-1502670.57,0,0.26,0,70.24,0.26
310,空頭進場,Short,2023-10-15 15:00,26849.7,1,-11.48,-0.04,-1502670.57,0,0.26,0,70.24,0.26
309,多頭出場,Trailing Stop,2023-10-13 14:00,26971.3,1,29.64,0.11,-1502659.10,0,41.93,0.16,10.77,0.04
309,多頭進場,Long,2023-10-13 14:00,26920.1,1,29.64,0.11,-1502659.10,0,41.93,0.16,10.77,0.04
308,空頭出場,Trailing Stop,2023-10-11 12:30,27190.2,1,0.14,0,-1502688.74,0,13.12,0.05,118.78,0.44
308,空頭進場,Short,2023-10-11 11:15,27212.1,1,0.14,0,-1502688.74,0,13.12,0.05,118.78,0.44
307,空頭出場,Trailing Stop,2023-10-09 02:00,27782.1,1,-0.13,0,-1502688.88,0,12.78,0.05,66.32,0.24
307,空頭進場,Short,2023-10-09 01:30,27804.2,1,-0.13,0,-1502688.88,0,12.78,0.05,66.32,0.24
306,空頭出場,Trailing Stop,2023-10-09 01:45,27789.3,1,0.16,0,-1502699.87,0,13.08,0.05,128.92,0.46
306,空頭進場,Short,2023-10-08 23:15,27811.7,1,0.16,0,-1502699.87,0,13.08,0.05,128.92,0.46
305,空頭出場,Close entry(s) order Short,2023-10-08 22:15,27930.1,1,-148.49,-0.53,-1502688.90,-0.01,0,0,145.32,0.52
305,空頭進場,Short,2023-10-08 19:30,27803.9,1,-148.49,-0.53,-1502688.90,-0.01,0,0,145.32,0.52
304,多頭出場,Trailing Stop,2023-10-06 16:45,28031.3,1,66.31,0.24,-1502540.41,0,81.82,0.29,73.18,0.26
304,多頭進場,Long,2023-10-06 16:45,27942.6,1,66.31,0.24,-1502540.41,0,81.82,0.29,73.18,0.26
303,空頭出場,Trailing Stop,2023-10-06 13:45,27162.4,1,333.63,1.21,-1502606.72,0.02,346.89,1.26,22.51,0.08
303,空頭進場,Short,2023-10-06 13:45,27517.9,1,333.63,1.21,-1502606.72,0.02,346.89,1.26,22.51,0.08
302,空頭出場,Trailing Stop,2023-10-05 16:30,27383.6,1,247.69,0.9,-1502940.35,0.02,262.24,0.95,11.46,0.04
302,空頭進場,Short,2023-10-05 16:30,27653.3,1,247.69,0.9,-1502940.35,0.02,262.24,0.95,11.46,0.04
301,多頭出場,Trailing Stop,2023-10-05 15:00,28005.7,1,6.71,0.02,-1503188.03,0,20.51,0.07,11.19,0.04
301,多頭進場,Long,2023-10-05 15:00,27976.6,1,6.71,0.02,-1503188.03,0,20.51,0.07,11.19,0.04
300,多頭出場,Trailing Stop,2023-10-05 14:15,28069.1,1,207.54,0.75,-1503194.74,0.01,220.46,0.79,13.44,0.05
300,多頭進場,Long,2023-10-05 14:15,27839.2,1,207.54,0.75,-1503194.74,0.01,220.46,0.79,13.44,0.05
299,空頭出場,Trailing Stop,2023-10-04 15:00,27366.0,1,16.69,0.06,-1503402.28,0,29.74,0.11,10.96,0.04
299,空頭進場,Short,2023-10-04 15:00,27404.6,1,16.69,0.06,-1503402.28,0,29.74,0.11,10.96,0.04
298,多頭出場,Trailing Stop,2023-10-02 14:45,28546.9,1,113.12,0.4,-1503418.97,0.01,127.64,0.45,98.16,0.35
298,多頭進場,Long,2023-10-02 14:45,28411.0,1,113.12,0.4,-1503418.97,0.01,127.64,0.45,98.16,0.35
297,多頭出場,Trailing Stop,2023-10-02 05:00,28143.3,1,31.31,0.11,-1503532.09,0,45.96,0.16,94.24,0.34
297,多頭進場,Long,2023-10-02 04:45,28089.5,1,31.31,0.11,-1503532.09,0,45.96,0.16,94.24,0.34
296,多頭出場,Close entry(s) order Long,2023-10-01 13:15,27132.9,1,-96.94,-0.36,-1503563.39,-0.01,0,0,88.98,0.33
296,多頭進場,Long,2023-10-01 12:45,27208.1,1,-96.94,-0.36,-1503563.39,-0.01,0,0,88.98,0.33
295,多頭出場,Trailing Stop,2023-09-28 15:45,26897.2,1,95.93,0.36,-1503466.46,0.01,109.49,0.41,33.51,0.13
295,多頭進場,Long,2023-09-28 15:45,26779.8,1,95.93,0.36,-1503466.46,0.01,109.49,0.41,33.51,0.13
294,空頭出場,Trailing Stop,2023-09-27 15:30,26153.8,1,152.01,0.58,-1503562.39,0.01,166.27,0.63,10.63,0.04
294,空頭進場,Short,2023-09-27 15:30,26326.8,1,152.01,0.58,-1503562.39,0.01,166.27,0.63,10.63,0.04
293,多頭出場,Trailing Stop,2023-09-27 11:00,26428.9,1,24.48,0.09,-1503714.39,0,36.15,0.14,47.05,0.18
293,多頭進場,Long,2023-09-27 11:00,26383.3,1,24.48,0.09,-1503714.39,0,36.15,0.14,47.05,0.18
292,空頭出場,Trailing Stop,2023-09-26 02:30,26222.3,1,-5.28,-0.02,-1503738.87,0,6.50,0.02,212.50,0.81
292,空頭進場,Short,2023-09-25 18:30,26238.0,1,-5.28,-0.02,-1503738.87,0,6.50,0.02,212.50,0.81
291,空頭出場,Trailing Stop,2023-09-24 20:15,26301.8,1,194.07,0.73,-1503733.59,0.01,206.39,0.78,17.01,0.06
291,空頭進場,Short,2023-09-24 20:15,26517.0,1,194.07,0.73,-1503733.59,0.01,206.39,0.78,17.01,0.06
290,多頭出場,Trailing Stop,2023-09-24 19:00,26739.2,1,56.54,0.21,-1503927.66,0,67.94,0.25,10.66,0.04
290,多頭進場,Long,2023-09-24 19:00,26661.3,1,56.54,0.21,-1503927.66,0,67.94,0.25,10.66,0.04
289,多頭出場,Trailing Stop,2023-09-19 17:15,27467.8,1,32.55,0.12,-1503984.20,0,48.23,0.18,90.27,0.33
289,多頭進場,Long,2023-09-19 17:00,27413.3,1,32.55,0.12,-1503984.20,0,48.23,0.18,90.27,0.33
288,多頭出場,Trailing Stop,2023-09-19 16:30,27471.0,1,133.09,0.49,-1504016.74,0.01,148.27,0.54,58.43,0.21
288,多頭進場,Long,2023-09-19 16:30,27316.0,1,133.09,0.49,-1504016.74,0.01,148.27,0.54,58.43,0.21
287,多頭出場,Trailing Stop,2023-09-19 10:30,27467.7,1,193.91,0.71,-1504149.83,0.01,207.20,0.76,10.90,0.04
287,多頭進場,Long,2023-09-19 10:30,27251.9,1,193.91,0.71,-1504149.83,0.01,207.20,0.76,10.90,0.04
286,多頭出場,Trailing Stop,2023-09-18 08:30,26794.2,1,40.79,0.15,-1504343.74,0,53.31,0.2,10.69,0.04
286,多頭進場,Long,2023-09-18 08:30,26732.0,1,40.79,0.15,-1504343.74,0,53.31,0.2,10.69,0.04
285,多頭出場,Trailing Stop,2023-09-18 03:30,26738.7,1,75.35,0.28,-1504384.53,0.01,88.04,0.33,72.66,0.27
285,多頭進場,Long,2023-09-18 03:30,26642.0,1,75.35,0.28,-1504384.53,0.01,88.04,0.33,72.66,0.27
284,空頭出場,Trailing Stop,2023-09-18 02:00,26430.5,1,-1.65,-0.01,-1504459.88,0,10.52,0.04,10.58,0.04
284,空頭進場,Short,2023-09-18 02:00,26450.0,1,-1.65,-0.01,-1504459.88,0,10.52,0.04,10.58,0.04
283,多頭出場,Trailing Stop,2023-09-16 00:00,26887.5,1,101.84,0.38,-1504458.23,0.01,115.09,0.43,37.71,0.14
283,多頭進場,Long,2023-09-16 00:00,26764.2,1,101.84,0.38,-1504458.23,0.01,115.09,0.43,37.71,0.14
282,多頭出場,Close entry(s) order Long,2023-09-14 02:15,26342.3,1,-192.74,-0.73,-1504560.07,-0.01,12.19,0.05,242.41,0.91
282,多頭進場,Long,2023-09-14 02:00,26513.9,1,-192.74,-0.73,-1504560.07,-0.01,12.19,0.05,242.41,0.91
281,多頭出場,Trailing Stop,2023-09-12 05:00,25985.9,1,176.99,0.69,-1504367.32,0.01,191.08,0.74,10.32,0.04
281,多頭進場,Long,2023-09-12 05:00,25788.2,1,176.99,0.69,-1504367.32,0.01,191.08,0.74,10.32,0.04
280,多頭出場,Trailing Stop,2023-09-12 04:30,25901.5,1,20.90,0.08,-1504544.31,0,34.76,0.13,10.34,0.04
280,多頭進場,Long,2023-09-12 04:30,25859.9,1,20.90,0.08,-1504544.31,0,34.76,0.13,10.34,0.04
279,空頭出場,Trailing Stop,2023-09-11 01:45,25642.0,1,29.07,0.11,-1504565.21,0,41.52,0.16,40.48,0.16
279,空頭進場,Short,2023-09-11 01:45,25691.6,1,29.07,0.11,-1504565.21,0,41.52,0.16,40.48,0.16
278,多頭出場,Trailing Stop,2023-09-10 22:15,25893.9,1,3.99,0.02,-1504594.28,0,16.45,0.06,22.55,0.09
278,多頭進場,Long,2023-09-10 22:15,25869.2,1,3.99,0.02,-1504594.28,0,16.45,0.06,22.55,0.09
277,空頭出場,Trailing Stop,2023-09-10 18:15,25683.4,1,7.84,0.03,-1504598.27,0,19.52,0.08,19.38,0.08
277,空頭進場,Short,2023-09-10 18:15,25711.8,1,7.84,0.03,-1504598.27,0,19.52,0.08,19.38,0.08
276,多頭出場,Trailing Stop,2023-09-07 22:00,26369.5,1,357.06,1.37,-1504606.11,0.02,369.70,1.42,10.40,0.04
276,多頭進場,Long,2023-09-07 22:00,25991.5,1,357.06,1.37,-1504606.11,0.02,369.70,1.42,10.40,0.04
275,空頭出場,Trailing Stop,2023-09-05 18:00,25714.3,1,3.12,0.01,-1504963.17,0,15.90,0.06,11.70,0.05
275,空頭進場,Short,2023-09-05 18:00,25738.0,1,3.12,0.01,-1504963.17,0,15.90,0.06,11.70,0.05
274,空頭出場,Trailing Stop,2023-09-05 16:30,25658.3,1,2.56,0.01,-1504966.29,0,15.23,0.06,10.27,0.04
274,空頭進場,Short,2023-09-05 16:30,25681.4,1,2.56,0.01,-1504966.29,0,15.23,0.06,10.27,0.04
273,多頭出場,Trailing Stop,2023-08-29 15:15,27220.3,1,1019.14,3.89,-1504968.85,0.07,1031.73,3.94,20.97,0.08
273,多頭進場,Long,2023-08-29 15:15,26179.8,1,1019.14,3.89,-1504968.85,0.07,1031.73,3.94,20.97,0.08
272,空頭出場,Trailing Stop,2023-08-28 22:45,25933.3,1,7.84,0.03,-1505987.99,0,19.72,0.08,64.98,0.25
272,空頭進場,Short,2023-08-28 20:30,25961.9,1,7.84,0.03,-1505987.99,0,19.72,0.08,64.98,0.25
271,多頭出場,Trailing Stop,2023-08-28 13:30,26192.7,1,16.76,0.06,-1505995.83,0,29.04,0.11,10.46,0.04
271,多頭進場,Long,2023-08-28 13:30,26155.0,1,16.76,0.06,-1505995.83,0,29.04,0.11,10.46,0.04
270,空頭出場,Trailing Stop,2023-08-27 23:00,26030.7,1,7.06,0.03,-1506012.59,0,18.58,0.07,10.42,0.04
270,空頭進場,Short,2023-08-27 23:00,26058.6,1,7.06,0.03,-1506012.59,0,18.58,0.07,10.42,0.04
269,空頭出場,Trailing Stop,2023-08-27 19:00,26021.0,1,12.37,0.05,-1506019.66,0,23.78,0.09,34.72,0.13
269,空頭進場,Short,2023-08-27 19:00,26054.2,1,12.37,0.05,-1506019.66,0,23.78,0.09,34.72,0.13
268,多頭出場,Trailing Stop,2023-08-27 15:15,26166.5,1,25.49,0.1,-1506032.03,0,36.55,0.14,33.35,0.13
268,多頭進場,Long,2023-08-27 15:15,26120.1,1,25.49,0.1,-1506032.03,0,36.55,0.14,33.35,0.13
267,多頭出場,Close entry(s) order Long,2023-08-23 23:00,26306.3,1,-355.98,-1.34,-1506057.51,-0.02,0,0,450.76,1.69
267,多頭進場,Long,2023-08-23 21:30,26641.1,1,-355.98,-1.34,-1506057.51,-0.02,0,0,450.76,1.69
266,空頭出場,Trailing Stop,2023-08-23 15:15,25912.2,1,9.86,0.04,-1505701.54,0,22.42,0.09,10.38,0.04
266,空頭進場,Short,2023-08-23 15:15,25942.8,1,9.86,0.04,-1505701.54,0,22.42,0.09,10.38,0.04
265,空頭出場,Trailing Stop,2023-08-22 18:30,25696.2,1,210.75,0.81,-1505711.39,0.01,223.63,0.86,18.07,0.07
265,空頭進場,Short,2023-08-22 18:30,25927.6,1,210.75,0.81,-1505711.39,0.01,223.63,0.86,18.07,0.07
264,多頭出場,Close entry(s) order Long,2023-08-22 01:30,26088.3,1,-121.71,-0.46,-1505922.14,-0.01,3.52,0.01,122.48,0.47
264,多頭進場,Long,2023-08-21 22:45,26189.1,1,-121.71,-0.46,-1505922.14,-0.01,3.52,0.01,122.48,0.47
263,空頭出場,Close entry(s) order Short,2023-08-21 20:45,26102.8,1,-270.68,-1.05,-1505800.43,-0.02,0,0,317.34,1.23
263,空頭進場,Short,2023-08-21 16:30,25852.9,1,-270.68,-1.05,-1505800.43,-0.02,0,0,317.34,1.23
262,空頭出場,Trailing Stop,2023-08-21 06:45,26084.4,1,-1.98,-0.01,-1505529.75,0,9.96,0.04,10.44,0.04
262,空頭進場,Short,2023-08-21 06:45,26103.3,1,-1.98,-0.01,-1505529.75,0,9.96,0.04,10.44,0.04
261,多頭出場,Trailing Stop,2023-08-20 21:45,26283.3,1,12.39,0.05,-1505527.78,0,24.60,0.09,10.50,0.04
261,多頭進場,Long,2023-08-20 21:45,26249.9,1,12.39,0.05,-1505527.78,0,24.60,0.09,10.50,0.04
260,空頭出場,Trailing Stop,2023-08-18 05:15,26156.2,1,155.90,0.59,-1505540.16,0.01,172.57,0.66,671.43,2.55
260,空頭進場,Short,2023-08-17 23:45,26333.1,1,155.90,0.59,-1505540.16,0.01,172.57,0.66,671.43,2.55
259,空頭出場,Trailing Stop,2023-08-14 19:15,29273.2,1,18.46,0.06,-1505696.07,0,32.67,0.11,53.53,0.18
259,空頭進場,Short,2023-08-14 19:15,29315.1,1,18.46,0.06,-1505696.07,0,32.67,0.11,53.53,0.18
258,多頭出場,Trailing Stop,2023-08-14 16:30,29661.6,1,3.68,0.01,-1505714.53,0,17.35,0.06,11.85,0.04
258,多頭進場,Long,2023-08-14 16:30,29634.2,1,3.68,0.01,-1505714.53,0,17.35,0.06,11.85,0.04
257,多頭出場,Trailing Stop,2023-08-14 15:15,29452.9,1,8.25,0.03,-1505718.21,0,21.13,0.07,35.27,0.12
257,多頭進場,Long,2023-08-14 15:15,29421.1,1,8.25,0.03,-1505718.21,0,21.13,0.07,35.27,0.12
256,空頭出場,Trailing Stop,2023-08-13 23:00,29331.5,1,9.82,0.03,-1505726.46,0,22.05,0.08,14.25,0.05
256,空頭進場,Short,2023-08-13 22:45,29364.8,1,9.82,0.03,-1505726.46,0,22.05,0.08,14.25,0.05
255,多頭出場,Trailing Stop,2023-08-08 12:00,29397.0,1,84.53,0.29,-1505736.28,0.01,97.28,0.33,30.62,0.1
255,多頭進場,Long,2023-08-08 12:00,29289.0,1,84.53,0.29,-1505736.28,0.01,97.28,0.33,30.62,0.1
254,多頭出場,Trailing Stop,2023-08-07 19:15,29173.0,1,38.19,0.13,-1505820.81,0,52.96,0.18,17.54,0.06
254,多頭進場,Long,2023-08-07 19:15,29111.5,1,38.19,0.13,-1505820.81,0,52.96,0.18,17.54,0.06
